Store,Item,Allocation
346,Glue,1
346,Keyboard,2
346,King Crab,1
346,Milk,0
346,Mouse,1
346,Nails,0
346,Noodles,1
346,Paint,1
346,Phone Charger,2
346,Power Cord,1
346,Shrimp,2
346,Steak,1
346,Tape,0
347,Bracket,0
347,Brush,0
347,Cereal,0
347,Ear Buds,2
347,Eggs,0
347,Glue,1
347,Keyboard,2
347,King Crab,1
347,Milk,0
347,Mouse,1
347,Nails,0
347,Noodles,1
347,Paint,0
347,Phone Charger,2
347,Power Cord,1
347,Shrimp,1
347,Steak,1
347,Tape,0
348,Bracket,0
348,Brush,0
348,Cereal,0
348,Ear Buds,2
348,Eggs,0
348,Glue,1
348,Keyboard,2
348,King Crab,1
348,Milk,0
348,Mouse,1
348,Nails,0
348,Noodles,1
348,Paint,0
348,Phone Charger,2
348,Power Cord,1
348,Shrimp,1
348,Steak,1
348,Tape,0
349,Bracket,0
349,Brush,0
349,Cereal,0
349,Ear Buds,2
349,Eggs,0
349,Glue,1
349,Keyboard,2
349,King Crab,1
349,Milk,0
349,Mouse,1
349,Nails,0
349,Noodles,1
349,Paint,0
349,Phone Charger,2
349,Power Cord,1
349,Shrimp,1
349,Steak,1
349,Tape,0
350,Bracket,0
350,Brush,0
350,Cereal,0
350,Ear Buds,1
350,Eggs,0
350,Glue,0
350,Keyboard,1
350,King Crab,1
350,Milk,0
350,Mouse,0
350,Nails,0
350,Noodles,1
350,Paint,0
350,Phone Charger,1
350,Power Cord,0
350,Shrimp,1
350,Steak,1
350,Tape,0
351,Bracket,0
351,Brush,0
351,Cereal,0
351,Ear Buds,1
351,Eggs,0
351,Glue,0
351,Keyboard,1
351,King Crab,1
351,Milk,0
351,Mouse,0
351,Nails,0
351,Noodles,1
351,Paint,0
351,Phone Charger,1
351,Power Cord,0
351,Shrimp,1
351,Steak,1
351,Tape,0
352,Bracket,0
352,Brush,0
352,Cereal,0
352,Ear Buds,1
352,Eggs,0
352,Glue,0
352,Keyboard,1
352,King Crab,1
352,Milk,0
352,Mouse,0
352,Nails,0
352,Noodles,1
352,Paint,0
352,Phone Charger,1
352,Power Cord,0
352,Shrimp,1
352,Steak,1
352,Tape,0
353,Bracket,0
353,Brush,1
353,Cereal,0
353,Ear Buds,2
353,Eggs,0
353,Glue,1
353,Keyboard,2
353,King Crab,1
353,Milk,0
353,Mouse,1
353,Nails,0
353,Noodles,1
353,Paint,0
353,Phone Charger,2
353,Power Cord,1
353,Shrimp,2
353,Steak,1
353,Tape,0
354,Bracket,0
354,Brush,0
354,Cereal,0
354,Ear Buds,2
354,Eggs,0
354,Glue,1
354,Keyboard,4
354,King Crab,1
354,Milk,0
354,Mouse,1
354,Nails,0
354,Noodles,1
354,Paint,0
354,Phone Charger,2
354,Power Cord,1
354,Shrimp,2
354,Steak,1
354,Tape,0
355,Bracket,0
355,Brush,1
355,Cereal,0
355,Ear Buds,2
355,Eggs,0
355,Glue,1
355,Keyboard,2
355,King Crab,1
355,Milk,0
355,Mouse,1
355,Nails,0
355,Noodles,1
355,Paint,0
355,Phone Charger,2
355,Power Cord,1
355,Shrimp,2
355,Steak,1
355,Tape,0
356,Bracket,0
356,Brush,1
356,Cereal,0
356,Ear Buds,2
356,Eggs,0
356,Glue,1
356,Keyboard,4
356,King Crab,1
356,Milk,0
356,Mouse,1
356,Nails,0
356,Noodles,1
356,Paint,1
356,Phone Charger,2
356,Power Cord,1
356,Shrimp,2
356,Steak,1
356,Tape,0
357,Bracket,0
357,Brush,1
357,Cereal,0
357,Ear Buds,2
357,Eggs,0
357,Glue,1
357,Keyboard,2
357,King Crab,1
357,Milk,0
357,Mouse,1
357,Nails,0
357,Noodles,1
357,Paint,0
357,Phone Charger,2
357,Power Cord,1
357,Shrimp,2
357,Steak,1
357,Tape,0
358,Bracket,0
358,Brush,1
358,Cereal,0
358,Ear Buds,2
358,Eggs,0
358,Glue,1
358,Keyboard,2
358,King Crab,1
358,Milk,0
358,Mouse,1
358,Nails,0
358,Noodles,1
358,Paint,0
358,Phone Charger,2
358,Power Cord,1
358,Shrimp,2
358,Steak,1
358,Tape,0
359,Bracket,0
359,Brush,1
359,Cereal,0
359,Ear Buds,2
359,Eggs,0
359,Glue,1
359,Keyboard,2
359,King Crab,1
359,Milk,0
359,Mouse,1
359,Nails,0
359,Noodles,1
359,Paint,0
359,Phone Charger,2
359,Power Cord,1
359,Shrimp,2
359,Steak,1
359,Tape,0
360,Bracket,0
360,Brush,0
360,Cereal,0
360,Ear Buds,2
360,Eggs,0
360,Glue,1
360,Keyboard,4
360,King Crab,1
360,Milk,0
360,Mouse,1
360,Nails,0
360,Noodles,1
360,Paint,0
360,Phone Charger,2
360,Power Cord,1
360,Shrimp,2
360,Steak,1
360,Tape,0
361,Bracket,0
361,Brush,1
361,Cereal,0
361,Ear Buds,2
361,Eggs,0
361,Glue,1
361,Keyboard,2
361,King Crab,1
361,Milk,0
361,Mouse,1
361,Nails,0
361,Noodles,1
361,Paint,0
361,Phone Charger,2
361,Power Cord,1
361,Shrimp,2
361,Steak,1
361,Tape,0
362,Bracket,0
362,Brush,1
362,Cereal,0
362,Ear Buds,2
362,Eggs,0
362,Glue,1
362,Keyboard,2
362,King Crab,1
362,Milk,0
362,Mouse,1
362,Nails,0
362,Noodles,1
362,Paint,0
362,Phone Charger,2
362,Power Cord,1
362,Shrimp,2
362,Steak,1
362,Tape,0
363,Bracket,0
363,Brush,0
363,Cereal,0
363,Ear Buds,2
363,Eggs,0
363,Glue,1
363,Keyboard,2
363,King Crab,1
363,Milk,0
363,Mouse,1
363,Nails,0
363,Noodles,1
363,Paint,0
363,Phone Charger,2
363,Power Cord,1
363,Shrimp,1
363,Steak,1
363,Tape,0
364,Bracket,0
364,Brush,0
364,Cereal,0
364,Ear Buds,1
364,Eggs,0
364,Glue,1
364,Keyboard,1
364,King Crab,1
364,Milk,0
364,Mouse,1
364,Nails,0
364,Noodles,1
364,Paint,0
364,Phone Charger,1
364,Power Cord,1
364,Shrimp,1
364,Steak,1
364,Tape,0
365,Bracket,0
365,Brush,0
365,Cereal,0
365,Ear Buds,2
365,Eggs,0
365,Glue,1
365,Keyboard,2
365,King Crab,1
365,Milk,0
365,Mouse,1
365,Nails,0
365,Noodles,1
365,Paint,0
365,Phone Charger,2
365,Power Cord,1
365,Shrimp,1
365,Steak,1
365,Tape,0
366,Bracket,0
366,Brush,1
366,Cereal,0
366,Ear Buds,2
366,Eggs,0
366,Glue,1
366,Keyboard,2
366,King Crab,1
366,Milk,0
366,Mouse,1
366,Nails,0
366,Noodles,1
366,Paint,0
366,Phone Charger,2
366,Power Cord,1
366,Shrimp,2
366,Steak,1
366,Tape,0
367,Bracket,0
367,Brush,1
367,Cereal,0
367,Ear Buds,2
367,Eggs,0
367,Glue,1
367,Keyboard,2
367,King Crab,1
367,Milk,0
367,Mouse,1
367,Nails,0
367,Noodles,1
367,Paint,1
367,Phone Charger,2
367,Power Cord,1
367,Shrimp,2
367,Steak,1
367,Tape,0
368,Bracket,0
368,Brush,1
368,Cereal,0
368,Ear Buds,1
368,Eggs,0
368,Glue,1
368,Keyboard,1
368,King Crab,1
368,Milk,0
368,Mouse,1
368,Nails,0
368,Noodles,1
368,Paint,0
368,Phone Charger,1
368,Power Cord,1
368,Shrimp,1
368,Steak,1
368,Tape,0
369,Bracket,0
369,Brush,0
369,Cereal,0
369,Ear Buds,1
369,Eggs,0
369,Glue,1
369,Keyboard,1
369,King Crab,1
369,Milk,0
369,Mouse,1
369,Nails,0
369,Noodles,1
369,Paint,0
369,Phone Charger,1
369,Power Cord,0
369,Shrimp,1
369,Steak,1
369,Tape,0
370,Bracket,0
370,Brush,1
370,Cereal,1
370,Ear Buds,7
370,Eggs,0
370,Glue,1
370,Keyboard,9
370,King Crab,1
370,Milk,0
370,Mouse,2
370,Nails,0
370,Noodles,2
370,Paint,1
370,Phone Charger,6
370,Power Cord,1
370,Shrimp,4
370,Steak,2
370,Tape,0
371,Bracket,0
371,Brush,1
371,Cereal,1
371,Ear Buds,7
371,Eggs,0
371,Glue,1
371,Keyboard,9
371,King Crab,1
371,Milk,0
371,Mouse,2
371,Nails,0
371,Noodles,2
371,Paint,0
371,Phone Charger,6
371,Power Cord,1
371,Shrimp,4
371,Steak,2
371,Tape,0
372,Bracket,0
372,Brush,1
372,Cereal,1
372,Ear Buds,7
372,Eggs,0
372,Glue,1
372,Keyboard,9
372,King Crab,1
372,Milk,0
372,Mouse,2
372,Nails,0
372,Noodles,2
372,Paint,0
372,Phone Charger,6
372,Power Cord,1
372,Shrimp,4
372,Steak,2
372,Tape,0
373,Bracket,0
373,Brush,0
373,Cereal,0
373,Ear Buds,1
373,Eggs,0
373,Glue,1
373,Keyboard,1
373,King Crab,1
373,Milk,0
373,Mouse,1
373,Nails,0
373,Noodles,1
373,Paint,0
373,Phone Charger,1
373,Power Cord,0
373,Shrimp,1
373,Steak,1
373,Tape,0
374,Bracket,0
374,Brush,0
374,Cereal,0
374,Ear Buds,1
374,Eggs,0
374,Glue,1
374,Keyboard,1
374,King Crab,1
374,Milk,0
374,Mouse,1
374,Nails,0
374,Noodles,1
374,Paint,0
374,Phone Charger,1
374,Power Cord,0
374,Shrimp,1
374,Steak,1
374,Tape,0
375,Bracket,0
375,Brush,0
375,Cereal,0
375,Ear Buds,1
375,Eggs,0
375,Glue,1
375,Keyboard,1
375,King Crab,1
375,Milk,0
375,Mouse,1
375,Nails,0
375,Noodles,1
375,Paint,0
375,Phone Charger,1
375,Power Cord,0
375,Shrimp,1
375,Steak,1
375,Tape,0
376,Bracket,0
376,Brush,1
376,Cereal,0
376,Ear Buds,2
376,Eggs,0
376,Glue,1
376,Keyboard,2
376,King Crab,1
376,Milk,0
376,Mouse,1
376,Nails,0
376,Noodles,1
376,Paint,1
376,Phone Charger,2
376,Power Cord,1
376,Shrimp,2
376,Steak,1
376,Tape,0
377,Bracket,0
377,Brush,0
377,Cereal,0
377,Ear Buds,1
377,Eggs,0
377,Glue,1
377,Keyboard,1
377,King Crab,1
377,Milk,0
377,Mouse,1
377,Nails,0
377,Noodles,1
377,Paint,0
377,Phone Charger,1
377,Power Cord,0
377,Shrimp,1
377,Steak,1
377,Tape,0
378,Bracket,0
378,Brush,0
378,Cereal,0
378,Ear Buds,1
378,Eggs,0
378,Glue,1
378,Keyboard,1
378,King Crab,1
378,Milk,0
378,Mouse,1
378,Nails,0
378,Noodles,1
378,Paint,0
378,Phone Charger,1
378,Power Cord,0
378,Shrimp,1
378,Steak,1
378,Tape,0
379,Bracket,0
379,Brush,0
379,Cereal,0
379,Ear Buds,1
379,Eggs,0
379,Glue,1
379,Keyboard,1
379,King Crab,1
379,Milk,0
379,Mouse,1
379,Nails,0
379,Noodles,1
379,Paint,0
379,Phone Charger,1
379,Power Cord,0
379,Shrimp,1
379,Steak,1
379,Tape,0
380,Bracket,0
380,Brush,0
380,Cereal,0
380,Ear Buds,1
380,Eggs,0
380,Glue,0
380,Keyboard,1
380,King Crab,1
380,Milk,0
380,Mouse,0
380,Nails,0
380,Noodles,1
380,Paint,0
380,Phone Charger,1
380,Power Cord,0
380,Shrimp,1
380,Steak,1
380,Tape,0
381,Bracket,0
381,Brush,1
381,Cereal,0
381,Ear Buds,2
381,Eggs,0
381,Glue,1
381,Keyboard,2
381,King Crab,1
381,Milk,0
381,Mouse,1
381,Nails,0
381,Noodles,1
381,Paint,0
381,Phone Charger,2
381,Power Cord,1
381,Shrimp,2
381,Steak,1
381,Tape,0
382,Bracket,0
382,Brush,1
382,Cereal,0
382,Ear Buds,2
382,Eggs,0
382,Glue,1
382,Keyboard,2
382,King Crab,1
382,Milk,0
382,Mouse,1
382,Nails,0
382,Noodles,1
382,Paint,0
382,Phone Charger,2
382,Power Cord,1
382,Shrimp,2
382,Steak,1
382,Tape,0
383,Bracket,0
383,Brush,0
383,Cereal,0
383,Ear Buds,1
383,Eggs,0
383,Glue,0
383,Keyboard,1
383,King Crab,1
383,Milk,0
383,Mouse,0
383,Nails,0
383,Noodles,1
383,Paint,0
383,Phone Charger,1
383,Power Cord,0
383,Shrimp,1
383,Steak,1
383,Tape,0
384,Bracket,0
384,Brush,0
384,Cereal,0
384,Ear Buds,1
384,Eggs,0
384,Glue,0
384,Keyboard,1
384,King Crab,1
384,Milk,0
384,Mouse,0
384,Nails,0
384,Noodles,1
384,Paint,0
384,Phone Charger,1
384,Power Cord,0
384,Shrimp,1
384,Steak,1
384,Tape,0
385,Bracket,0
385,Brush,1
385,Cereal,0
385,Ear Buds,2
385,Eggs,0
385,Glue,1
385,Keyboard,2
385,King Crab,1
385,Milk,0
385,Mouse,1
385,Nails,0
385,Noodles,1
385,Paint,0
385,Phone Charger,2
385,Power Cord,1
385,Shrimp,2
385,Steak,1
385,Tape,0
386,Bracket,0
386,Brush,0
386,Cereal,0
386,Ear Buds,1
386,Eggs,0
386,Glue,0
386,Keyboard,1
386,King Crab,1
386,Milk,0
386,Mouse,0
386,Nails,0
386,Noodles,1
386,Paint,0
386,Phone Charger,1
386,Power Cord,0
386,Shrimp,1
386,Steak,1
386,Tape,0
387,Bracket,0
387,Brush,0
387,Cereal,0
387,Ear Buds,1
387,Eggs,0
387,Glue,0
387,Keyboard,1
387,King Crab,1
387,Milk,0
387,Mouse,0
387,Nails,0
387,Noodles,1
387,Paint,0
387,Phone Charger,1
387,Power Cord,0
387,Shrimp,1
387,Steak,1
387,Tape,0
388,Bracket,0
388,Brush,1
388,Cereal,0
388,Ear Buds,2
388,Eggs,0
388,Glue,1
388,Keyboard,4
388,King Crab,1
388,Milk,0
388,Mouse,1
388,Nails,0
388,Noodles,1
388,Paint,0
388,Phone Charger,2
388,Power Cord,1
388,Shrimp,2
388,Steak,1
388,Tape,0
389,Bracket,0
389,Brush,1
389,Cereal,0
389,Ear Buds,2
389,Eggs,0
389,Glue,1
389,Keyboard,2
389,King Crab,1
389,Milk,0
389,Mouse,1
389,Nails,0
389,Noodles,1
389,Paint,0
389,Phone Charger,2
389,Power Cord,1
389,Shrimp,1
389,Steak,1
389,Tape,0
390,Bracket,0
390,Brush,1
390,Cereal,0
390,Ear Buds,2
390,Eggs,0
390,Glue,1
390,Keyboard,4
390,King Crab,1
390,Milk,0
390,Mouse,1
390,Nails,0
390,Noodles,1
390,Paint,1
390,Phone Charger,2
390,Power Cord,1
390,Shrimp,2
390,Steak,1
390,Tape,0
391,Bracket,0
391,Brush,1
391,Cereal,1
391,Ear Buds,5
391,Eggs,0
391,Glue,1
391,Keyboard,6
391,King Crab,2
391,Milk,0
391,Mouse,2
391,Nails,0
391,Noodles,2
391,Paint,1
391,Phone Charger,5
391,Power Cord,2
391,Shrimp,4
391,Steak,2
391,Tape,0
392,Bracket,0
392,Brush,1
392,Cereal,0
392,Ear Buds,2
392,Eggs,0
392,Glue,1
392,Keyboard,2
392,King Crab,1
392,Milk,0
392,Mouse,1
392,Nails,0
392,Noodles,1
392,Paint,1
392,Phone Charger,2
392,Power Cord,1
392,Shrimp,2
392,Steak,1
392,Tape,0
393,Bracket,0
393,Brush,1
393,Cereal,0
393,Ear Buds,2
393,Eggs,0
393,Glue,1
393,Keyboard,2
393,King Crab,1
393,Milk,0
393,Mouse,1
393,Nails,0
393,Noodles,1
393,Paint,0
393,Phone Charger,2
393,Power Cord,1
393,Shrimp,2
393,Steak,1
393,Tape,0
394,Bracket,0
394,Brush,1
394,Cereal,0
394,Ear Buds,2
394,Eggs,0
394,Glue,1
394,Keyboard,2
394,King Crab,1
394,Milk,0
394,Mouse,1
394,Nails,0
394,Noodles,1
394,Paint,0
394,Phone Charger,2
394,Power Cord,1
394,Shrimp,2
394,Steak,1
394,Tape,0
395,Bracket,0
395,Brush,0
395,Cereal,0
395,Ear Buds,1
395,Eggs,0
395,Glue,0
395,Keyboard,1
395,King Crab,1
395,Milk,0
395,Mouse,0
395,Nails,0
395,Noodles,1
395,Paint,0
395,Phone Charger,1
395,Power Cord,0
395,Shrimp,1
395,Steak,1
395,Tape,0
396,Bracket,0
396,Brush,0
396,Cereal,0
396,Ear Buds,1
396,Eggs,0
396,Glue,0
396,Keyboard,1
396,King Crab,1
396,Milk,0
396,Mouse,0
396,Nails,0
396,Noodles,1
396,Paint,0
396,Phone Charger,1
396,Power Cord,0
396,Shrimp,1
396,Steak,1
396,Tape,0
397,Bracket,0
397,Brush,0
397,Cereal,0
397,Ear Buds,1
397,Eggs,0
397,Glue,0
397,Keyboard,1
397,King Crab,1
397,Milk,0
397,Mouse,0
397,Nails,0
397,Noodles,1
397,Paint,0
397,Phone Charger,1
397,Power Cord,0
397,Shrimp,1
397,Steak,1
397,Tape,0
398,Bracket,0
398,Brush,0
398,Cereal,0
398,Ear Buds,1
398,Eggs,0
398,Glue,1
398,Keyboard,1
398,King Crab,1
398,Milk,0
398,Mouse,1
398,Nails,0
398,Noodles,1
398,Paint,0
398,Phone Charger,1
398,Power Cord,0
398,Shrimp,1
398,Steak,1
398,Tape,0
399,Bracket,0
399,Brush,1
399,Cereal,0
399,Ear Buds,2
399,Eggs,0
399,Glue,1
399,Keyboard,2
399,King Crab,1
399,Milk,0
399,Mouse,1
399,Nails,0
399,Noodles,1
399,Paint,1
399,Phone Charger,2
399,Power Cord,1
399,Shrimp,2
399,Steak,1
399,Tape,0
400,Bracket,0
400,Brush,1
400,Cereal,0
400,Ear Buds,2
400,Eggs,0
400,Glue,1
400,Keyboard,2
400,King Crab,1
400,Milk,0
400,Mouse,1
400,Nails,0
400,Noodles,1
400,Paint,0
400,Phone Charger,2
400,Power Cord,1
400,Shrimp,2
400,Steak,1
400,Tape,0
401,Bracket,0
401,Brush,0
401,Cereal,0
401,Ear Buds,1
401,Eggs,0
401,Glue,1
401,Keyboard,1
401,King Crab,1
401,Milk,0
401,Mouse,1
401,Nails,0
401,Noodles,1
401,Paint,0
401,Phone Charger,1
401,Power Cord,0
401,Shrimp,1
401,Steak,1
401,Tape,0
402,Bracket,0
402,Brush,1
402,Cereal,0
402,Ear Buds,2
402,Eggs,0
402,Glue,1
402,Keyboard,2
402,King Crab,1
402,Milk,0
402,Mouse,1
402,Nails,0
402,Noodles,1
402,Paint,0
402,Phone Charger,2
402,Power Cord,1
402,Shrimp,2
402,Steak,1
402,Tape,0
403,Bracket,0
403,Brush,1
403,Cereal,0
403,Ear Buds,1
403,Eggs,0
403,Glue,1
403,Keyboard,1
403,King Crab,1
403,Milk,0
403,Mouse,1
403,Nails,0
403,Noodles,1
403,Paint,0
403,Phone Charger,1
403,Power Cord,1
403,Shrimp,1
403,Steak,1
403,Tape,0
404,Bracket,0
404,Brush,1
404,Cereal,0
404,Ear Buds,2
404,Eggs,0
404,Glue,1
404,Keyboard,2
404,King Crab,1
404,Milk,0
404,Mouse,1
404,Nails,0
404,Noodles,1
404,Paint,0
404,Phone Charger,2
404,Power Cord,1
404,Shrimp,2
404,Steak,1
404,Tape,0
405,Bracket,0
405,Brush,1
405,Cereal,0
405,Ear Buds,2
405,Eggs,0
405,Glue,1
405,Keyboard,2
405,King Crab,1
405,Milk,0
405,Mouse,1
405,Nails,0
405,Noodles,1
405,Paint,0
405,Phone Charger,2
405,Power Cord,1
405,Shrimp,2
405,Steak,1
405,Tape,0
406,Bracket,0
406,Brush,1
406,Cereal,0
406,Ear Buds,2
406,Eggs,0
406,Glue,1
406,Keyboard,2
406,King Crab,1
406,Milk,0
406,Mouse,1
406,Nails,0
406,Noodles,1
406,Paint,0
406,Phone Charger,2
406,Power Cord,1
406,Shrimp,2
406,Steak,1
406,Tape,0
407,Bracket,0
407,Brush,1
407,Cereal,0
407,Ear Buds,2
407,Eggs,0
407,Glue,1
407,Keyboard,2
407,King Crab,1
407,Milk,0
407,Mouse,1
407,Nails,0
407,Noodles,1
407,Paint,0
407,Phone Charger,2
407,Power Cord,1
407,Shrimp,2
407,Steak,1
407,Tape,0
408,Bracket,0
408,Brush,0
408,Cereal,0
408,Ear Buds,2
408,Eggs,0
408,Glue,1
408,Keyboard,2
408,King Crab,1
408,Milk,0
408,Mouse,1
408,Nails,0
408,Noodles,1
408,Paint,0
408,Phone Charger,2
408,Power Cord,1
408,Shrimp,1
408,Steak,1
408,Tape,0
409,Bracket,0
409,Brush,0
409,Cereal,0
409,Ear Buds,1
409,Eggs,0
409,Glue,0
409,Keyboard,1
409,King Crab,1
409,Milk,0
409,Mouse,0
409,Nails,0
409,Noodles,1
409,Paint,0
409,Phone Charger,1
409,Power Cord,0
409,Shrimp,1
409,Steak,1
409,Tape,0
410,Bracket,0
410,Brush,0
410,Cereal,0
410,Ear Buds,1
410,Eggs,0
410,Glue,0
410,Keyboard,1
410,King Crab,1
410,Milk,0
410,Mouse,0
410,Nails,0
410,Noodles,1
410,Paint,0
410,Phone Charger,1
410,Power Cord,0
410,Shrimp,1
410,Steak,1
410,Tape,0
411,Bracket,0
411,Brush,1
411,Cereal,0
411,Ear Buds,2
411,Eggs,0
411,Glue,1
411,Keyboard,2
411,King Crab,1
411,Milk,0
411,Mouse,1
411,Nails,0
411,Noodles,1
411,Paint,1
411,Phone Charger,2
411,Power Cord,1
411,Shrimp,2
411,Steak,1
411,Tape,0
412,Bracket,0
412,Brush,0
412,Cereal,0
412,Ear Buds,1
412,Eggs,0
412,Glue,0
412,Keyboard,1
412,King Crab,1
412,Milk,0
412,Mouse,0
412,Nails,0
412,Noodles,1
412,Paint,0
412,Phone Charger,1
412,Power Cord,0
412,Shrimp,1
412,Steak,1
412,Tape,0
413,Bracket,0
413,Brush,1
413,Cereal,0
413,Ear Buds,2
413,Eggs,0
413,Glue,1
413,Keyboard,2
413,King Crab,1
413,Milk,0
413,Mouse,1
413,Nails,0
413,Noodles,1
413,Paint,0
413,Phone Charger,2
413,Power Cord,1
413,Shrimp,2
413,Steak,1
413,Tape,0
414,Bracket,0
414,Brush,1
414,Cereal,0
414,Ear Buds,2
414,Eggs,0
414,Glue,1
414,Keyboard,2
414,King Crab,1
414,Milk,0
414,Mouse,1
414,Nails,0
414,Noodles,1
414,Paint,0
414,Phone Charger,2
414,Power Cord,1
414,Shrimp,2
414,Steak,1
414,Tape,0
415,Bracket,0
415,Brush,1
415,Cereal,0
415,Ear Buds,2
415,Eggs,0
415,Glue,1
415,Keyboard,2
415,King Crab,1
415,Milk,0
415,Mouse,1
415,Nails,0
415,Noodles,1
415,Paint,0
415,Phone Charger,2
415,Power Cord,1
415,Shrimp,2
415,Steak,1
415,Tape,0
416,Bracket,0
416,Brush,1
416,Cereal,0
416,Ear Buds,2
416,Eggs,0
416,Glue,1
416,Keyboard,2
416,King Crab,1
416,Milk,0
416,Mouse,1
416,Nails,0
416,Noodles,1
416,Paint,0
416,Phone Charger,2
416,Power Cord,1
416,Shrimp,2
416,Steak,1
416,Tape,0
417,Bracket,0
417,Brush,0
417,Cereal,0
417,Ear Buds,1
417,Eggs,0
417,Glue,1
417,Keyboard,1
417,King Crab,1
417,Milk,0
417,Mouse,1
417,Nails,0
417,Noodles,1
417,Paint,0
417,Phone Charger,1
417,Power Cord,0
417,Shrimp,1
417,Steak,1
417,Tape,0
418,Bracket,0
418,Brush,1
418,Cereal,0
418,Ear Buds,2
418,Eggs,0
418,Glue,1
418,Keyboard,2
418,King Crab,1
418,Milk,0
418,Mouse,1
418,Nails,0
418,Noodles,1
418,Paint,0
418,Phone Charger,2
418,Power Cord,1
418,Shrimp,2
418,Steak,1
418,Tape,0
419,Bracket,0
419,Brush,1
419,Cereal,0
419,Ear Buds,2
419,Eggs,0
419,Glue,1
419,Keyboard,2
419,King Crab,1
419,Milk,0
419,Mouse,1
419,Nails,0
419,Noodles,1
419,Paint,0
419,Phone Charger,2
419,Power Cord,1
419,Shrimp,2
419,Steak,1
419,Tape,0
420,Bracket,0
420,Brush,1
420,Cereal,0
420,Ear Buds,2
420,Eggs,0
420,Glue,1
420,Keyboard,2
420,King Crab,1
420,Milk,0
420,Mouse,1
420,Nails,0
420,Noodles,1
420,Paint,0
420,Phone Charger,2
420,Power Cord,1
420,Shrimp,1
420,Steak,1
420,Tape,0
421,Bracket,0
421,Brush,1
421,Cereal,0
421,Ear Buds,2
421,Eggs,0
421,Glue,1
421,Keyboard,2
421,King Crab,1
421,Milk,0
421,Mouse,1
421,Nails,0
421,Noodles,1
421,Paint,0
421,Phone Charger,2
421,Power Cord,1
421,Shrimp,1
421,Steak,1
421,Tape,0
422,Bracket,0
422,Brush,1
422,Cereal,0
422,Ear Buds,2
422,Eggs,0
422,Glue,1
422,Keyboard,2
422,King Crab,1
422,Milk,0
422,Mouse,1
422,Nails,0
422,Noodles,1
422,Paint,0
422,Phone Charger,2
422,Power Cord,1
422,Shrimp,1
422,Steak,1
422,Tape,0
423,Bracket,0
423,Brush,0
423,Cereal,0
423,Ear Buds,1
423,Eggs,0
423,Glue,1
423,Keyboard,1
423,King Crab,1
423,Milk,0
423,Mouse,1
423,Nails,0
423,Noodles,1
423,Paint,0
423,Phone Charger,1
423,Power Cord,0
423,Shrimp,1
423,Steak,1
423,Tape,0
424,Bracket,0
424,Brush,1
424,Cereal,0
424,Ear Buds,2
424,Eggs,0
424,Glue,1
424,Keyboard,2
424,King Crab,1
424,Milk,0
424,Mouse,1
424,Nails,0
424,Noodles,1
424,Paint,0
424,Phone Charger,2
424,Power Cord,1
424,Shrimp,1
424,Steak,1
424,Tape,0
425,Bracket,0
425,Brush,0
425,Cereal,0
425,Ear Buds,1
425,Eggs,0
425,Glue,1
425,Keyboard,1
425,King Crab,1
425,Milk,0
425,Mouse,1
425,Nails,0
425,Noodles,1
425,Paint,0
425,Phone Charger,1
425,Power Cord,0
425,Shrimp,1
425,Steak,1
425,Tape,0
426,Bracket,0
426,Brush,0
426,Cereal,0
426,Ear Buds,1
426,Eggs,0
426,Glue,1
426,Keyboard,1
426,King Crab,1
426,Milk,0
426,Mouse,1
426,Nails,0
426,Noodles,1
426,Paint,0
426,Phone Charger,1
426,Power Cord,0
426,Shrimp,1
426,Steak,1
426,Tape,0
427,Bracket,0
427,Brush,1
427,Cereal,0
427,Ear Buds,2
427,Eggs,0
427,Glue,1
427,Keyboard,4
427,King Crab,1
427,Milk,0
427,Mouse,1
427,Nails,0
427,Noodles,1
427,Paint,1
427,Phone Charger,2
427,Power Cord,1
427,Shrimp,2
427,Steak,1
427,Tape,0
428,Bracket,0
428,Brush,1
428,Cereal,1
428,Ear Buds,7
428,Eggs,0
428,Glue,1
428,Keyboard,10
428,King Crab,1
428,Milk,0
428,Mouse,2
428,Nails,0
428,Noodles,2
428,Paint,1
428,Phone Charger,4
428,Power Cord,2
428,Shrimp,4
428,Steak,2
428,Tape,0
429,Bracket,0
429,Brush,1
429,Cereal,0
429,Ear Buds,2
429,Eggs,0
429,Glue,1
429,Keyboard,2
429,King Crab,1
429,Milk,0
429,Mouse,1
429,Nails,0
429,Noodles,1
429,Paint,0
429,Phone Charger,2
429,Power Cord,1
429,Shrimp,1
429,Steak,1
429,Tape,0
430,Bracket,0
430,Brush,1
430,Cereal,0
430,Ear Buds,2
430,Eggs,0
430,Glue,1
430,Keyboard,2
430,King Crab,1
430,Milk,0
430,Mouse,1
430,Nails,0
430,Noodles,1
430,Paint,0
430,Phone Charger,2
430,Power Cord,1
430,Shrimp,1
430,Steak,1
430,Tape,0
431,Bracket,0
431,Brush,0
431,Cereal,0
431,Ear Buds,1
431,Eggs,0
431,Glue,1
431,Keyboard,1
431,King Crab,1
431,Milk,0
431,Mouse,1
431,Nails,0
431,Noodles,1
431,Paint,0
431,Phone Charger,1
431,Power Cord,0
431,Shrimp,1
431,Steak,1
431,Tape,0
432,Bracket,0
432,Brush,0
432,Cereal,0
432,Ear Buds,1
432,Eggs,0
432,Glue,1
432,Keyboard,1
432,King Crab,1
432,Milk,0
432,Mouse,1
432,Nails,0
